cell_i,cell_j,stack_count,thickness_m,cell_area_m2,volume_proxy_m3,status,reason,distance_m,receive_dot,triangle_index,src_x,src_y,src_z,mapped_x,mapped_y,mapped_z
5,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.010735,0.377171,5127,15.193759,18.182198,1.250334,15.180412,18.181164,1.244177
5,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.130880,0.433124,5127,15.193759,18.182198,1.537875,15.071585,18.172722,1.481517
5,-14,1,0.003740,0.000174,0.000001,accepted,accepted,0.182371,0.461837,5127,15.193759,18.182198,1.661107,15.024944,18.169104,1.583234
6,-40,17,0.063580,0.000174,0.000011,accepted,accepted,0.202833,0.660912,5128,15.079873,18.232233,0.611989,15.278110,18.233170,0.596628
6,-39,2,0.007480,0.000174,0.000001,accepted,accepted,0.098100,0.667205,5128,15.186641,18.232233,0.634175,15.280458,18.232677,0.626906
6,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.094177,0.675908,5128,15.193759,18.232233,0.675253,15.283665,18.232658,0.668286
6,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.104447,0.684505,5128,15.186641,18.232233,0.716330,15.286786,18.232706,0.708570
6,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.107620,0.693343,5128,15.186641,18.232233,0.757407,15.289949,18.232721,0.749402
6,-35,3,0.011220,0.000174,0.000002,accepted,accepted,0.117890,0.702180,5128,15.179523,18.232233,0.798484,15.293071,18.232769,0.789686
6,-34,6,0.022440,0.000174,0.000004,accepted,accepted,0.142353,0.710884,5128,15.158170,18.232233,0.839562,15.296107,18.232885,0.828873
6,-33,3,0.011220,0.000174,0.000002,accepted,accepted,0.124238,0.720440,5128,15.179523,18.232233,0.880639,15.299399,18.232800,0.871350
6,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.113217,0.729986,5128,15.193759,18.232233,0.921716,15.302649,18.232748,0.913279
6,-31,3,0.011220,0.000174,0.000002,accepted,accepted,0.120002,0.318813,8689,15.179523,18.232233,0.962793,15.283823,18.239813,1.012998
6,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.095824,0.323798,8689,15.186641,18.232233,1.003871,15.269202,18.238232,1.043611
6,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.071646,0.328932,8689,15.193759,18.232233,1.044948,15.254581,18.236652,1.074224
6,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.043688,0.357182,5127,15.186641,18.232233,1.127102,15.222590,18.235022,1.143686
6,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.020077,0.363142,5127,15.193759,18.232233,1.168180,15.208322,18.233362,1.174897
6,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.031414,0.383889,5127,15.193759,18.232233,1.291411,15.161681,18.229746,1.276614
6,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.048577,0.391294,5127,15.193759,18.232233,1.332489,15.146134,18.228540,1.310520
6,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.065741,0.398963,5127,15.193759,18.232233,1.373566,15.130588,18.227333,1.344425
6,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.082905,0.406908,5127,15.193759,18.232233,1.414643,15.115041,18.226128,1.378331
6,-14,2,0.007480,0.000174,0.000001,accepted,accepted,0.179439,0.461958,5127,15.186641,18.232233,1.661107,15.020482,18.219345,1.584459
7,-40,12,0.044880,0.000174,0.000008,accepted,accepted,0.167115,0.660494,5128,15.115462,18.282269,0.611989,15.278088,18.283037,0.599387
7,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.090767,0.666309,5128,15.193759,18.282269,0.634175,15.280266,18.282677,0.627472
7,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.093940,0.674858,5128,15.193759,18.282269,0.675253,15.283429,18.282692,0.668304
7,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.097114,0.683532,5128,15.193759,18.282269,0.716330,15.286593,18.282707,0.709136
7,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.114481,0.692089,5128,15.179523,18.282269,0.757407,15.289672,18.282789,0.748872
7,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.103461,0.701244,5128,15.193759,18.282269,0.798484,15.292921,18.282738,0.790801
7,-34,2,0.007480,0.000174,0.000001,accepted,accepted,0.113731,0.710152,5128,15.186641,18.282269,0.839562,15.296042,18.282785,0.831084
7,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.120078,0.728536,5128,15.186641,18.282269,0.921716,15.302370,18.282816,0.912749
7,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.103933,0.317416,8689,15.193759,18.282269,0.962793,15.283611,18.288797,1.006043
7,-30,4,0.014960,0.000174,0.000003,accepted,accepted,0.105354,0.324162,8689,15.172405,18.282269,1.003871,15.263535,18.288891,1.047736
7,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.068377,0.328372,8689,15.193759,18.282269,1.044948,15.251642,18.286474,1.072810
7,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.050889,0.349837,5127,15.193759,18.282269,1.086025,15.236231,18.285563,1.105617
7,-26,2,0.007480,0.000174,0.000001,accepted,accepted,0.023009,0.363013,5127,15.186641,18.282269,1.168180,15.203859,18.283606,1.176122
7,-21,3,0.011220,0.000174,0.000002,accepted,accepted,0.056361,0.399371,5127,15.179523,18.282269,1.373566,15.124847,18.278028,1.348345
8,-40,11,0.041140,0.000174,0.000007,accepted,accepted,0.159782,0.659340,5128,15.122581,18.332304,0.611989,15.277895,18.333038,0.599954
8,-39,4,0.014960,0.000174,0.000003,accepted,accepted,0.111821,0.664668,5128,15.172405,18.332304,0.634175,15.279902,18.332811,0.625846
8,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.093705,0.673509,5128,15.193759,18.332304,0.675253,15.283195,18.332727,0.668323
8,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.103975,0.682012,5128,15.186641,18.332304,0.716330,15.286316,18.332775,0.708606
8,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.100052,0.690872,5128,15.193759,18.332304,0.757407,15.289522,18.332756,0.749987
8,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.106398,0.708702,5128,15.193759,18.332304,0.839562,15.295850,18.332787,0.831651
8,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.116669,0.717658,5128,15.186641,18.332304,0.880639,15.298971,18.332834,0.871935
8,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.112745,0.726964,5128,15.193759,18.332304,0.921716,15.302177,18.332817,0.913315
8,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.100664,0.316726,8689,15.193759,18.332304,0.962793,15.280672,18.338619,1.004628
8,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.089286,0.322531,8689,15.186641,18.332304,1.003871,15.263324,18.337875,1.040782
8,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.071508,0.328077,8689,15.186641,18.332304,1.044948,15.247339,18.336714,1.074165
8,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.030210,0.355220,5127,15.193759,18.332304,1.127102,15.217500,18.334146,1.138054
8,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.013046,0.361614,5127,15.193759,18.332304,1.168180,15.201953,18.332941,1.171960
8,-21,2,0.007480,0.000174,0.000001,accepted,accepted,0.066324,0.397621,5127,15.186641,18.332304,1.373566,15.122941,18.327364,1.344182
8,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.089936,0.404861,5127,15.193759,18.332304,1.414643,15.108672,18.325705,1.375393
8,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.158590,0.439193,5127,15.193759,18.332304,1.578952,15.046485,18.320881,1.511016
9,-40,9,0.033660,0.000174,0.000006,accepted,accepted,0.145354,0.658022,5128,15.136816,18.382339,0.611989,15.277745,18.383005,0.601068
9,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.090296,0.663429,5128,15.193759,18.382339,0.634175,15.279796,18.382746,0.627509
9,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.093469,0.671866,5128,15.193759,18.382339,0.675253,15.282959,18.382761,0.668341
9,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.110836,0.680190,5128,15.179523,18.382339,0.716330,15.286037,18.382843,0.708076
9,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.114010,0.688862,5128,15.179523,18.382339,0.757407,15.289202,18.382858,0.748908
9,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.110086,0.697769,5128,15.186641,18.382339,0.798484,15.292408,18.382839,0.790289
9,-34,2,0.007480,0.000174,0.000001,accepted,accepted,0.113260,0.706667,5128,15.186641,18.382339,0.839562,15.295572,18.382854,0.831121
9,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.109336,0.715794,5128,15.193759,18.382339,0.880639,15.298779,18.382835,0.872501
9,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.026694,0.354156,5127,15.193759,18.382339,1.127102,15.214315,18.383934,1.136585
9,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.009530,0.360498,5127,15.193759,18.382339,1.168180,15.198769,18.382729,1.170491
9,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.024797,0.373826,5127,15.193759,18.382339,1.250334,15.167675,18.380318,1.238302
9,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.041960,0.380831,5127,15.193759,18.382339,1.291411,15.152128,18.379110,1.272207
9,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.110615,0.411387,5127,15.193759,18.382339,1.455720,15.089941,18.374289,1.407830
10,-40,15,0.056100,0.000174,0.000010,accepted,accepted,0.187697,0.655538,5128,15.094109,18.432377,0.611989,15.277254,18.433243,0.597797
10,-39,2,0.007480,0.000174,0.000001,accepted,accepted,0.097156,0.661459,5128,15.186641,18.432377,0.634175,15.279517,18.432816,0.626979
10,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.093233,0.669937,5128,15.193759,18.432377,0.675253,15.282724,18.432796,0.668359
10,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.096406,0.678420,5128,15.193759,18.432377,0.716330,15.285888,18.432812,0.709191
10,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.099580,0.687018,5128,15.193759,18.432377,0.757407,15.289052,18.432827,0.750023
10,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.109850,0.695608,5128,15.186641,18.432377,0.798484,15.292173,18.432877,0.790307
10,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.105927,0.704543,5128,15.193759,18.432377,0.839562,15.295380,18.432858,0.831687
10,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.109101,0.713462,5128,15.193759,18.432377,0.880639,15.298544,18.432873,0.872519
10,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.076348,0.320100,8689,15.193759,18.432377,1.003871,15.258809,18.437103,1.035182
10,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.058570,0.325537,8689,15.193759,18.432377,1.044948,15.242825,18.435942,1.068565
10,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.011149,0.365639,5127,15.193759,18.432377,1.209257,15.180037,18.431313,1.202927
10,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.148458,0.426188,5127,15.193759,18.432377,1.537875,15.055663,18.421665,1.474172
10,-13,1,0.003740,0.000174,0.000001,accepted,accepted,0.217112,0.463455,5127,15.193759,18.432377,1.702184,14.993476,18.416842,1.609795
11,-40,4,0.014960,0.000174,0.000003,accepted,accepted,0.109399,0.654685,5128,15.172405,18.482412,0.611989,15.277488,18.482908,0.603846
11,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.092997,0.667728,5128,15.193759,18.482412,0.675253,15.282489,18.482832,0.668377
11,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.110364,0.675896,5128,15.179523,18.482412,0.716330,15.285567,18.482914,0.708113
11,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.108864,0.710795,5128,15.193759,18.482412,0.880639,15.298308,18.482906,0.872538
11,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.108635,0.308577,8689,15.193759,18.482412,0.921716,15.287839,18.489248,0.967001
11,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.073079,0.318848,8689,15.193759,18.482412,1.003871,15.255870,18.486925,1.033767
11,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.055301,0.324225,8689,15.193759,18.482412,1.044948,15.239885,18.485764,1.067151
11,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.037523,0.329772,8689,15.193759,18.482412,1.086025,15.223901,18.484602,1.100534
11,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.019745,0.335498,8689,15.193759,18.482412,1.127102,15.207916,18.483440,1.133917
11,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.002499,0.357591,5127,15.193759,18.482412,1.168180,15.192400,18.482307,1.167553
11,-20,2,0.007480,0.000174,0.000001,accepted,accepted,0.094034,0.399970,5127,15.186641,18.482412,1.414643,15.097841,18.475525,1.373681
12,-40,5,0.018700,0.000174,0.000003,accepted,accepted,0.116260,0.652238,5128,15.165287,18.532448,0.611989,15.277210,18.532976,0.603316
12,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.089588,0.657056,5128,15.193759,18.532448,0.634175,15.279090,18.532852,0.627563
12,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.095935,0.673553,5128,15.193759,18.532448,0.716330,15.285418,18.532881,0.709228
12,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.109379,0.690363,5128,15.186641,18.532448,0.798484,15.291703,18.532944,0.790343
12,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.105366,0.307284,8689,15.193759,18.532448,0.921716,15.284900,18.539070,0.965586
12,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.087588,0.312280,8689,15.193759,18.532448,0.962793,15.268915,18.537909,0.998969
12,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.069810,0.317430,8689,15.193759,18.532448,1.003871,15.252931,18.536747,1.032353
12,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.018180,0.362131,5127,15.193759,18.532448,1.209257,15.173669,18.530890,1.199990
12,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.172652,0.429315,5127,15.193759,18.532448,1.578952,15.033748,18.520037,1.505140
12,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.241306,0.466419,5127,15.193759,18.532448,1.743261,14.971560,18.515213,1.640763
13,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.087638,0.650089,5128,15.193759,18.582483,0.611989,15.277145,18.582878,0.605527
13,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.089352,0.654415,5128,15.193759,18.582483,0.634175,15.278854,18.582886,0.627582
13,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.105969,0.678898,5128,15.186641,18.582483,0.757407,15.288303,18.582964,0.749530
13,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.102046,0.687417,5128,15.193759,18.582483,0.798484,15.291511,18.582945,0.790910
13,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.105219,0.695917,5128,15.193759,18.582483,0.839562,15.294674,18.582960,0.831742
13,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.108393,0.704507,5128,15.193759,18.582483,0.880639,15.297838,18.582975,0.872574
13,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.102097,0.305846,8689,15.193759,18.582483,0.921716,15.281960,18.588892,0.964171
13,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.021695,0.360056,5127,15.193759,18.582483,1.209257,15.170485,18.580679,1.198521
13,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.090349,0.386979,5127,15.193759,18.582483,1.373566,15.108297,18.575855,1.334143
14,-40,4,0.014960,0.000174,0.000003,accepted,accepted,0.108692,0.646938,5128,15.172405,18.632519,0.611989,15.276783,18.633013,0.603901
14,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.101810,0.684075,5128,15.193759,18.632519,0.798484,15.291275,18.632980,0.790928
14,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.081050,0.309126,8689,15.193759,18.632519,0.962793,15.263037,18.637552,0.996140
14,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.009938,0.330054,8689,15.193759,18.632519,1.127102,15.199099,18.632906,1.129673
14,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.042374,0.364077,5127,15.193759,18.632519,1.250334,15.151753,18.629261,1.230957
14,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.093865,0.384187,5127,15.193759,18.632519,1.373566,15.105113,18.625643,1.332674
14,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.248337,0.457542,5127,15.193759,18.632519,1.743261,14.965192,18.614790,1.637825
15,-40,2,0.007480,0.000174,0.000001,accepted,accepted,0.094264,0.644098,5128,15.186641,18.682554,0.611989,15.276633,18.682980,0.605015
15,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.095227,0.664251,5128,15.193759,18.682554,0.716330,15.284712,18.682983,0.709282
15,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.101574,0.680470,5128,15.193759,18.682554,0.798484,15.291040,18.683014,0.790946
15,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.104747,0.688711,5128,15.193759,18.682554,0.839562,15.294204,18.683029,0.831778
15,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.095559,0.302561,8689,15.193759,18.682554,0.921716,15.276082,18.688536,0.961342
15,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.077781,0.307339,8689,15.193759,18.682554,0.962793,15.260098,18.687374,0.994725
15,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.166035,0.410430,5127,15.193759,18.682554,1.537875,15.039742,18.670609,1.466828
16,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.094991,0.660662,5128,15.193759,18.732590,0.716330,15.284477,18.733019,0.709300
16,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.021179,0.320330,8689,15.193759,18.732590,1.086025,15.209205,18.733713,1.093460
16,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.049405,0.358720,5127,15.193759,18.732590,1.250334,15.145385,18.728838,1.228020
16,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.152387,0.398995,5127,15.193759,18.732590,1.496798,15.052104,18.721603,1.431453
16,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.186714,0.414131,5127,15.193759,18.732590,1.578952,15.021010,18.719191,1.499265
17,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.105026,0.664534,5128,15.186641,18.782627,0.757407,15.287363,18.783104,0.749602
17,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.052921,0.355782,5127,15.193759,18.782627,1.250334,15.142200,18.778629,1.226551
19,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.091110,0.641177,5128,15.193759,18.882698,0.675253,15.280607,18.883108,0.668523
19,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.100261,0.290256,8689,15.193759,18.882698,0.880639,15.280310,18.888987,0.922299
21,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.187128,0.383728,5127,15.193759,18.982769,1.537875,15.020636,18.969341,1.458014
