cell_i,cell_j,stack_count,thickness_m,cell_area_m2,volume_proxy_m3,status,reason,distance_m,receive_dot,triangle_index,src_x,src_y,src_z,mapped_x,mapped_y,mapped_z
-24,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.192474,0.564115,4777,15.193759,16.731159,0.675253,15.381288,16.745735,0.663295
-23,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.184590,0.561074,4777,15.193759,16.781195,0.611989,15.373444,16.795160,0.600531
-22,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.182129,0.569222,4777,15.193759,16.831232,0.634175,15.370995,16.845007,0.622874
-22,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.187341,0.580532,4777,15.193759,16.831232,0.716330,15.376181,16.845409,0.704698
-21,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.176851,0.571260,4777,15.193759,16.881268,0.611989,15.365744,16.894634,0.601022
-21,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.076506,0.309838,8435,15.193759,16.881268,1.414643,15.258667,16.891106,1.445422
-20,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.172982,0.576269,4777,15.193759,16.931303,0.611989,15.361894,16.944370,0.601267
-20,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.174390,0.579463,4777,15.193759,16.931303,0.634175,15.363295,16.944479,0.623365
-19,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.169112,0.581210,4777,15.193759,16.981339,0.611989,15.358044,16.994106,0.601513
-19,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.173127,0.590593,4777,15.193759,16.981339,0.675253,15.362038,16.994417,0.664522
-18,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.165244,0.586072,4777,15.193759,17.031374,0.611989,15.354195,17.043842,0.601758
-18,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.171863,0.602010,4777,15.193759,17.031374,0.716330,15.360781,17.044355,0.705679
-18,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.174471,0.608374,4777,15.193759,17.031374,0.757407,15.363375,17.044558,0.746591
-18,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.190107,0.647310,4777,15.193759,17.031374,1.003871,15.378933,17.045767,0.992063
-18,-21,1,0.003740,0.000174,0.000001,accepted,accepted,0.073575,0.318632,8435,15.193759,17.031374,1.373566,15.256042,17.040813,1.403100
-17,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.161375,0.590845,4777,15.193759,17.081409,0.611989,15.350345,17.093580,0.602004
-17,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.165388,0.600708,4777,15.193759,17.081409,0.675253,15.354338,17.093889,0.665013
-17,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.175077,0.607169,4777,15.186641,17.081409,0.716330,15.356860,17.094639,0.705476
-17,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.181025,0.640276,4777,15.193759,17.081409,0.921716,15.369897,17.095098,0.910484
-16,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.157505,0.595519,4777,15.193759,17.131447,0.611989,15.346495,17.143318,0.602249
-16,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.158912,0.599044,4777,15.193759,17.131447,0.634175,15.347895,17.143427,0.624347
-16,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.161518,0.605620,4777,15.193759,17.131447,0.675253,15.350488,17.143627,0.665259
-16,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.164126,0.612258,4777,15.193759,17.131447,0.716330,15.353082,17.143829,0.706170
-16,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.007684,0.340937,8435,15.193759,17.131447,1.496798,15.197057,17.131947,1.498362
-15,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.153636,0.600082,4777,15.193759,17.181482,0.611989,15.342645,17.193054,0.602495
-15,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.160256,0.617218,4777,15.193759,17.181482,0.716330,15.349232,17.193565,0.706416
-15,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.165468,0.630998,4777,15.193759,17.181482,0.798484,15.354418,17.193970,0.788240
-15,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.164199,0.304547,8435,15.186641,17.181482,1.127102,15.330051,17.203220,1.195105
-15,-24,1,0.003740,0.000174,0.000001,accepted,accepted,0.105516,0.317159,8435,15.193759,17.181482,1.250334,15.284636,17.195257,1.293426
-15,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.088079,0.321677,8435,15.193759,17.181482,1.291411,15.269027,17.192890,1.327102
-15,-16,1,0.003740,0.000174,0.000001,accepted,accepted,0.033979,0.355792,8435,15.193759,17.181482,1.578952,15.159760,17.176329,1.562831
-14,-40,1,0.003740,0.000174,0.000001,accepted,accepted,0.149767,0.604524,4777,15.193759,17.231518,0.611989,15.338795,17.242790,0.602740
-14,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.164205,0.643311,4777,15.193759,17.231518,0.839562,15.353161,17.243906,0.829397
-14,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.173894,0.650493,4777,15.186641,17.231518,0.880639,15.355683,17.244656,0.869860
-14,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.174631,0.672389,4777,15.193759,17.231518,1.003871,15.363534,17.244713,0.993045
-13,-40,3,0.011220,0.000174,0.000002,accepted,accepted,0.160062,0.608774,4777,15.179523,17.281553,0.611989,15.334803,17.293621,0.602087
-13,-39,1,0.003740,0.000174,0.000001,accepted,accepted,0.147305,0.612601,4777,15.193759,17.281553,0.634175,15.336346,17.292635,0.625083
-13,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.155123,0.633932,4777,15.193759,17.281553,0.757407,15.344125,17.293240,0.747819
-13,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.168155,0.670798,4777,15.193759,17.281553,0.962793,15.357091,17.294249,0.952378
-13,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.170761,0.678321,4777,15.193759,17.281553,1.003871,15.359684,17.294449,0.993290
-13,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.022188,0.344129,8435,15.193759,17.281553,1.414643,15.210041,17.284021,1.422364
-13,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.012685,0.354793,8435,15.193759,17.281553,1.496798,15.178823,17.279289,1.489715
-13,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.030122,0.360289,8435,15.193759,17.281553,1.537875,15.163213,17.276922,1.523391
-12,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.157601,0.616778,4777,15.179523,17.331589,0.634175,15.332354,17.343468,0.624430
-12,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.146042,0.624027,4777,15.193759,17.331589,0.675253,15.335089,17.342573,0.666241
-12,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.148648,0.631291,4777,15.193759,17.331589,0.716330,15.337682,17.342775,0.707152
-12,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.160943,0.646022,4777,15.186641,17.331589,0.798484,15.342797,17.343725,0.788527
-12,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.164286,0.676370,4777,15.193759,17.331589,0.962793,15.353241,17.343985,0.952624
-12,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.166892,0.684082,4777,15.193759,17.331589,1.003871,15.355834,17.344185,0.993536
-12,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.154893,0.308537,8435,15.193759,17.331589,1.086025,15.328839,17.352064,1.150078
-12,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.120020,0.317778,8435,15.193759,17.331589,1.168180,15.297621,17.347332,1.217429
-12,-25,2,0.007480,0.000174,0.000001,accepted,accepted,0.108955,0.323028,8435,15.186641,17.331589,1.209257,15.280597,17.345831,1.253809
-12,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.050272,0.337592,8435,15.193759,17.331589,1.332489,15.235182,17.337868,1.352131
-12,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.036912,0.365004,8435,15.193759,17.331589,1.537875,15.157134,17.326036,1.520508
-11,-40,4,0.014960,0.000174,0.000003,accepted,accepted,0.159405,0.616898,4777,15.172405,17.381624,0.611989,15.327031,17.393642,0.602129
-11,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.153732,0.620856,4777,15.179523,17.381624,0.634175,15.328504,17.393204,0.624675
-11,-38,2,0.007480,0.000174,0.000001,accepted,accepted,0.149255,0.628220,4777,15.186641,17.381624,0.675253,15.331167,17.392857,0.666037
-11,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.144779,0.635670,4777,15.193759,17.381624,0.716330,15.333832,17.392511,0.707398
-11,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.163022,0.689654,4777,15.193759,17.381624,1.003871,15.351984,17.393921,0.993781
-11,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.148104,0.311224,8435,15.193759,17.381624,1.086025,15.322762,17.401178,1.147196
-11,-25,2,0.007480,0.000174,0.000001,accepted,accepted,0.102166,0.326140,8435,15.186641,17.381624,1.209257,15.274519,17.394945,1.250927
-11,-14,1,0.003740,0.000174,0.000001,accepted,accepted,0.096012,0.388295,8435,15.193759,17.381624,1.661107,15.104227,17.368052,1.618653
-10,-40,2,0.007480,0.000174,0.000001,accepted,accepted,0.141372,0.620810,4777,15.186641,17.431660,0.611989,15.323324,17.442284,0.603273
-10,-38,1,0.003740,0.000174,0.000001,accepted,accepted,0.138303,0.632311,4777,15.193759,17.431660,0.675253,15.327389,17.442045,0.666732
-10,-37,1,0.003740,0.000174,0.000001,accepted,accepted,0.140909,0.639871,4777,15.193759,17.431660,0.716330,15.329982,17.442247,0.707643
-10,-36,1,0.003740,0.000174,0.000001,accepted,accepted,0.143516,0.647519,4777,15.193759,17.431660,0.757407,15.332576,17.442450,0.748555
-10,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.158417,0.670919,4777,15.186641,17.431660,0.880639,15.340283,17.443602,0.870842
-10,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.153941,0.678913,4777,15.193759,17.431660,0.921716,15.342948,17.443254,0.912203
-10,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.156547,0.686937,4777,15.193759,17.431660,0.962793,15.345541,17.443457,0.953115
-10,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.158751,0.309103,8435,15.193759,17.431660,1.044948,15.332293,17.452658,1.110638
-10,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.106441,0.323583,8435,15.193759,17.431660,1.168180,15.285464,17.445560,1.211664
-10,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.054130,0.339195,8435,15.193759,17.431660,1.291411,15.238635,17.438461,1.312691
-10,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.036693,0.344665,8435,15.193759,17.431660,1.332489,15.223025,17.436096,1.346367
-10,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.001819,0.356022,8435,15.193759,17.431660,1.414643,15.191807,17.431362,1.413718
-10,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.015617,0.361913,8435,15.193759,17.431660,1.455720,15.176197,17.428997,1.447393
-10,-18,2,0.007480,0.000174,0.000001,accepted,accepted,0.026682,0.368543,8435,15.186641,17.431660,1.496798,15.159174,17.427496,1.483774
-10,-15,2,0.007480,0.000174,0.000001,accepted,accepted,0.078993,0.387594,8435,15.186641,17.431660,1.620029,15.112345,17.420397,1.584800
-10,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.137676,0.407296,8435,15.193759,17.431660,1.743261,15.066930,17.412434,1.683122
-9,-40,9,0.033660,0.000174,0.000006,accepted,accepted,0.187077,0.624164,4777,15.136816,17.481697,0.611989,15.318975,17.495855,0.600373
-9,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.145993,0.628492,4777,15.179523,17.481697,0.634175,15.320804,17.492678,0.625166
-9,-38,5,0.018700,0.000174,0.000003,accepted,accepted,0.162764,0.636009,4777,15.165287,17.481697,0.675253,15.323255,17.493975,0.665180
-9,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.144123,0.643838,4777,15.186641,17.481697,0.716330,15.326061,17.492533,0.707440
-9,-35,2,0.007480,0.000174,0.000001,accepted,accepted,0.149335,0.659516,4777,15.186641,17.481697,0.798484,15.331247,17.492937,0.789263
-9,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.144859,0.667526,4777,15.193759,17.481697,0.839562,15.333912,17.492590,0.830625
-9,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.157154,0.683663,4777,15.186641,17.481697,0.921716,15.339026,17.493542,0.911999
-9,-30,3,0.011220,0.000174,0.000002,accepted,accepted,0.169449,0.700083,4777,15.179523,17.481697,1.003871,15.344142,17.494492,0.993374
-9,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.151960,0.311457,8435,15.193759,17.481697,1.044948,15.326214,17.501774,1.107756
-9,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.134524,0.316282,8435,15.193759,17.481697,1.086025,15.310605,17.499409,1.141431
-9,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.123459,0.321700,8435,15.186641,17.481697,1.127102,15.293581,17.497908,1.177812
-9,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.099650,0.326315,8435,15.193759,17.481697,1.168180,15.279386,17.494677,1.208782
-9,-25,3,0.011220,0.000174,0.000002,accepted,accepted,0.094958,0.332523,8435,15.179523,17.481697,1.209257,15.260948,17.494040,1.247868
-9,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.071149,0.337394,8435,15.186641,17.481697,1.250334,15.246753,17.490808,1.278838
-9,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.047340,0.342378,8435,15.193759,17.481697,1.291411,15.232557,17.487577,1.309809
-9,-20,1,0.003740,0.000174,0.000001,accepted,accepted,0.004971,0.359745,8435,15.193759,17.481697,1.414643,15.185728,17.480478,1.410835
-9,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.057281,0.378506,8435,15.193759,17.481697,1.537875,15.138900,17.473381,1.511862
-9,-15,1,0.003740,0.000174,0.000001,accepted,accepted,0.092155,0.391823,8435,15.193759,17.481697,1.620029,15.107680,17.468649,1.579213
-9,-13,2,0.007480,0.000174,0.000001,accepted,accepted,0.120656,0.406513,8435,15.186641,17.481697,1.702184,15.075047,17.464781,1.649269
-9,-12,1,0.003740,0.000174,0.000001,accepted,accepted,0.144466,0.413051,8435,15.193759,17.481697,1.743261,15.060851,17.461550,1.680239
-9,-10,1,0.003740,0.000174,0.000001,accepted,accepted,0.179339,0.428041,8435,15.193759,17.481697,1.825416,15.029633,17.456818,1.747590
-8,-40,8,0.029920,0.000174,0.000005,accepted,accepted,0.176127,0.627656,4777,15.143933,17.531733,0.611989,15.315197,17.545044,0.601068
-8,-39,4,0.014960,0.000174,0.000003,accepted,accepted,0.149205,0.631979,4777,15.172405,17.531733,0.634175,15.316882,17.542961,0.624963
-8,-38,2,0.007480,0.000174,0.000001,accepted,accepted,0.137648,0.639805,4777,15.186641,17.531733,0.675253,15.319618,17.542068,0.666773
-8,-37,4,0.014960,0.000174,0.000003,accepted,accepted,0.154418,0.647547,4777,15.172405,17.531733,0.716330,15.322069,17.543365,0.706786
-8,-36,2,0.007480,0.000174,0.000001,accepted,accepted,0.142860,0.655573,4777,15.186641,17.531733,0.757407,15.324804,17.542471,0.748597
-8,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.138384,0.663647,4777,15.193759,17.531733,0.798484,15.327469,17.542126,0.789958
-8,-34,3,0.011220,0.000174,0.000002,accepted,accepted,0.155155,0.671676,4777,15.179523,17.531733,0.839562,15.329920,17.543423,0.829971
-8,-33,5,0.018700,0.000174,0.000003,accepted,accepted,0.171925,0.679794,4777,15.165287,17.531733,0.880639,15.332370,17.544718,0.869985
-8,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.146202,0.688256,4777,15.193759,17.531733,0.921716,15.335248,17.542728,0.912694
-8,-31,1,0.003740,0.000174,0.000001,accepted,accepted,0.148808,0.696617,4777,15.193759,17.531733,0.962793,15.337841,17.542931,0.953606
-8,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.151544,0.314141,8435,15.186641,17.531733,1.044948,15.318723,17.551754,1.107579
-8,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.127734,0.318632,8435,15.193759,17.531733,1.086025,15.304526,17.548523,1.138549
-8,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.092860,0.328917,8435,15.193759,17.531733,1.168180,15.273307,17.543791,1.205900
-8,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.040550,0.345421,8435,15.193759,17.531733,1.291411,15.226479,17.536692,1.306927
-8,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.023113,0.351227,8435,15.193759,17.531733,1.332489,15.210869,17.534325,1.340602
-8,-20,2,0.007480,0.000174,0.000001,accepted,accepted,0.005388,0.363906,8435,15.186641,17.531733,1.414643,15.178236,17.530458,1.410658
-8,-12,2,0.007480,0.000174,0.000001,accepted,accepted,0.144883,0.419393,8435,15.186641,17.531733,1.743261,15.053360,17.511528,1.680062
-7,-40,15,0.056100,0.000174,0.000010,accepted,accepted,0.221832,0.630547,4777,15.094109,17.581768,0.611989,15.310848,17.598614,0.598168
-7,-39,3,0.011220,0.000174,0.000002,accepted,accepted,0.138254,0.635355,4777,15.179523,17.581768,0.634175,15.313104,17.592150,0.625657
-7,-38,7,0.026180,0.000174,0.000005,accepted,accepted,0.169189,0.643009,4777,15.151052,17.581768,0.675253,15.315413,17.594542,0.664772
-7,-37,2,0.007480,0.000174,0.000001,accepted,accepted,0.136384,0.651224,4777,15.186641,17.581768,0.716330,15.318361,17.592005,0.707931
-7,-36,5,0.018700,0.000174,0.000003,accepted,accepted,0.160237,0.659141,4777,15.165287,17.581768,0.757407,15.320741,17.593851,0.747494
-7,-35,1,0.003740,0.000174,0.000001,accepted,accepted,0.134514,0.667506,4777,15.193759,17.581768,0.798484,15.323619,17.591862,0.790204
-7,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.137120,0.675768,4777,15.193759,17.581768,0.839562,15.326212,17.592062,0.831116
-7,-33,2,0.007480,0.000174,0.000001,accepted,accepted,0.146810,0.684073,4777,15.186641,17.581768,0.880639,15.328734,17.592812,0.871578
-7,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.149416,0.692513,4777,15.186641,17.581768,0.921716,15.331327,17.593014,0.912490
-7,-31,6,0.022440,0.000174,0.000004,accepted,accepted,0.180350,0.700845,4777,15.158170,17.581768,0.962793,15.333635,17.595406,0.951605
-7,-30,3,0.011220,0.000174,0.000002,accepted,accepted,0.161710,0.709580,4777,15.179523,17.581768,1.003871,15.336442,17.593964,0.993864
-7,-29,4,0.014960,0.000174,0.000003,accepted,accepted,0.157498,0.317166,8435,15.172405,17.581768,1.044948,15.309817,17.602596,1.110106
-7,-28,2,0.007480,0.000174,0.000001,accepted,accepted,0.127317,0.321318,8435,15.186641,17.581768,1.086025,15.297034,17.598501,1.138372
-7,-27,1,0.003740,0.000174,0.000001,accepted,accepted,0.103508,0.326042,8435,15.193759,17.581768,1.127102,15.282839,17.595270,1.169342
-7,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.068634,0.336866,8435,15.193759,17.581768,1.209257,15.251619,17.590538,1.236693
-7,-23,2,0.007480,0.000174,0.000001,accepted,accepted,0.040132,0.348855,8435,15.186641,17.581768,1.291411,15.218987,17.586670,1.306749
-7,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.035987,0.373215,8435,15.193759,17.581768,1.455720,15.157962,17.576342,1.438746
-7,-17,1,0.003740,0.000174,0.000001,accepted,accepted,0.070860,0.386754,8435,15.193759,17.581768,1.537875,15.126743,17.571609,1.506097
-6,-40,18,0.067320,0.000174,0.000012,accepted,accepted,0.239209,0.633392,4777,15.072755,17.631804,0.611989,15.306785,17.649992,0.597065
-6,-39,6,0.022440,0.000174,0.000004,accepted,accepted,0.155631,0.638306,4777,15.158170,17.631804,0.634175,15.309040,17.643530,0.624555
-6,-38,3,0.011220,0.000174,0.000002,accepted,accepted,0.136991,0.646442,4777,15.179523,17.631804,0.675253,15.311847,17.642088,0.666815
-6,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.139598,0.654526,4777,15.179523,17.631804,0.716330,15.314441,17.642290,0.707727
-6,-36,3,0.011220,0.000174,0.000002,accepted,accepted,0.142204,0.662718,4777,15.179523,17.631804,0.757407,15.317034,17.642490,0.748639
-6,-35,4,0.014960,0.000174,0.000003,accepted,accepted,0.151891,0.670960,4777,15.172405,17.631804,0.798484,15.319555,17.643240,0.789101
-6,-34,1,0.003740,0.000174,0.000001,accepted,accepted,0.133251,0.679519,4777,15.193759,17.631804,0.839562,15.322362,17.641798,0.831361
-6,-33,1,0.003740,0.000174,0.000001,accepted,accepted,0.135857,0.688012,4777,15.193759,17.631804,0.880639,15.324955,17.642000,0.872273
-6,-32,1,0.003740,0.000174,0.000001,accepted,accepted,0.138464,0.696597,4777,15.193759,17.631804,0.921716,15.327549,17.642202,0.913185
-6,-30,3,0.011220,0.000174,0.000002,accepted,accepted,0.157841,0.713912,4777,15.179523,17.631804,1.003871,15.332592,17.643700,0.994110
-6,-29,2,0.007480,0.000174,0.000001,accepted,accepted,0.137964,0.318230,8435,15.186641,17.631804,1.044948,15.306566,17.649981,1.101814
-6,-28,1,0.003740,0.000174,0.000001,accepted,accepted,0.114155,0.322927,8435,15.193759,17.631804,1.086025,15.292370,17.646751,1.132785
-6,-27,2,0.007480,0.000174,0.000001,accepted,accepted,0.103090,0.328719,8435,15.186641,17.631804,1.127102,15.275347,17.645248,1.169165
-6,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.079281,0.333688,8435,15.193759,17.631804,1.168180,15.261151,17.642017,1.200136
-6,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.061844,0.339303,8435,15.193759,17.631804,1.209257,15.245542,17.639652,1.233811
-6,-24,3,0.011220,0.000174,0.000002,accepted,accepted,0.057152,0.346155,8435,15.179523,17.631804,1.250334,15.227104,17.639015,1.272897
-6,-22,1,0.003740,0.000174,0.000001,accepted,accepted,0.009533,0.357152,8435,15.193759,17.631804,1.332489,15.198712,17.632553,1.334838
-6,-19,1,0.003740,0.000174,0.000001,accepted,accepted,0.042776,0.376625,8435,15.193759,17.631804,1.455720,15.151884,17.625456,1.435864
-6,-18,1,0.003740,0.000174,0.000001,accepted,accepted,0.060214,0.383503,8435,15.193759,17.631804,1.496798,15.136274,17.623089,1.469540
-6,-14,1,0.003740,0.000174,0.000001,accepted,accepted,0.129961,0.413098,8435,15.193759,17.631804,1.661107,15.073836,17.613625,1.604242
-6,-9,1,0.003740,0.000174,0.000001,accepted,accepted,0.217145,0.455120,8435,15.193759,17.631804,1.866493,14.995789,17.601793,1.772619
-5,-40,9,0.033660,0.000174,0.000006,accepted,accepted,0.171601,0.636693,4777,15.136816,17.681839,0.611989,15.303576,17.694799,0.601355
-5,-39,5,0.018700,0.000174,0.000003,accepted,accepted,0.144680,0.641241,4777,15.165287,17.681839,0.634175,15.305262,17.692719,0.625250
-5,-38,5,0.018700,0.000174,0.000003,accepted,accepted,0.147286,0.649322,4777,15.165287,17.681839,0.675253,15.307855,17.692919,0.666162
-5,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.135729,0.657636,4777,15.179523,17.681839,0.716330,15.310591,17.692026,0.707972
-5,-36,6,0.022440,0.000174,0.000004,accepted,accepted,0.159580,0.665771,4777,15.158170,17.681839,0.757407,15.312970,17.693871,0.747536
-5,-35,4,0.014960,0.000174,0.000003,accepted,accepted,0.148022,0.674306,4777,15.172405,17.681839,0.798484,15.315705,17.692976,0.789347
-5,-34,2,0.007480,0.000174,0.000001,accepted,accepted,0.136465,0.682947,4777,15.186641,17.681839,0.839562,15.318441,17.692083,0.831157
-5,-33,4,0.014960,0.000174,0.000003,accepted,accepted,0.153234,0.691457,4777,15.172405,17.681839,0.880639,15.320891,17.693380,0.871170
-5,-32,2,0.007480,0.000174,0.000001,accepted,accepted,0.141677,0.700293,4777,15.186641,17.681839,0.921716,15.323627,17.692486,0.912981
-5,-30,2,0.007480,0.000174,0.000001,accepted,accepted,0.146889,0.717999,4777,15.186641,17.681839,1.003871,15.328814,17.692888,0.994805
-5,-29,3,0.011220,0.000174,0.000002,accepted,accepted,0.137547,0.320525,8435,15.179523,17.681839,1.044948,15.299074,17.699961,1.101637
-5,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.072491,0.335833,8435,15.193759,17.681839,1.168180,15.255073,17.691132,1.197253
-5,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.043990,0.348022,8435,15.186641,17.681839,1.250334,15.222440,17.687265,1.267310
-5,-23,1,0.003740,0.000174,0.000001,accepted,accepted,0.020181,0.353566,8435,15.193759,17.681839,1.291411,15.208244,17.684034,1.298280
-5,-21,2,0.007480,0.000174,0.000001,accepted,accepted,0.008320,0.366898,8435,15.186641,17.681839,1.373566,15.175611,17.680166,1.368336
-4,-40,16,0.059840,0.000174,0.000010,accepted,accepted,0.217306,0.638836,4777,15.086991,17.731874,0.611989,15.299228,17.748369,0.598455
-4,-39,5,0.018700,0.000174,0.000003,accepted,accepted,0.140811,0.643886,4777,15.165287,17.731874,0.634175,15.301412,17.742455,0.625495
-4,-38,6,0.022440,0.000174,0.000004,accepted,accepted,0.150499,0.652005,4777,15.158170,17.731874,0.675253,15.303934,17.743204,0.665958
-4,-37,3,0.011220,0.000174,0.000002,accepted,accepted,0.131859,0.660493,4777,15.179523,17.731874,0.716330,15.306741,17.741762,0.708218
-4,-36,7,0.026180,0.000174,0.000005,accepted,accepted,0.162793,0.668662,4777,15.151052,17.731874,0.757407,15.309049,17.744154,0.747332
-4,-35,4,0.014960,0.000174,0.000003,accepted,accepted,0.144153,0.677381,4777,15.172405,17.731874,0.798484,15.311855,17.742712,0.789592
-4,-34,4,0.014960,0.000174,0.000003,accepted,accepted,0.146759,0.686023,4777,15.172405,17.731874,0.839562,15.314448,17.742914,0.830504
-4,-32,3,0.011220,0.000174,0.000002,accepted,accepted,0.144890,0.703681,4777,15.179523,17.731874,0.921716,15.319706,17.742769,0.912777
-4,-31,3,0.011220,0.000174,0.000002,accepted,accepted,0.147497,0.712624,4777,15.179523,17.731874,0.962793,15.322300,17.742971,0.953689
-4,-30,1,0.003740,0.000174,0.000001,accepted,accepted,0.135449,0.316071,8435,15.193759,17.731874,1.003871,15.311433,17.749712,1.059669
-4,-29,1,0.003740,0.000174,0.000001,accepted,accepted,0.118012,0.321266,8435,15.193759,17.731874,1.044948,15.295823,17.747345,1.093345
-4,-28,2,0.007480,0.000174,0.000001,accepted,accepted,0.106948,0.327099,8435,15.186641,17.731874,1.086025,15.278800,17.745844,1.129725
-4,-27,3,0.011220,0.000174,0.000002,accepted,accepted,0.095883,0.333126,8435,15.179523,17.731874,1.127102,15.261777,17.744343,1.166106
-4,-26,1,0.003740,0.000174,0.000001,accepted,accepted,0.065702,0.337805,8435,15.193759,17.731874,1.168180,15.248995,17.740246,1.194371
-4,-25,1,0.003740,0.000174,0.000001,accepted,accepted,0.048265,0.343656,8435,15.193759,17.731874,1.209257,15.233385,17.737881,1.228047
-4,-24,2,0.007480,0.000174,0.000001,accepted,accepted,0.037200,0.350236,8435,15.186641,17.731874,1.250334,15.216361,17.736380,1.264427
-4,-23,3,0.011220,0.000174,0.000002,accepted,accepted,0.026135,0.357042,8435,15.179523,17.731874,1.291411,15.199338,17.734877,1.300808
